evaluation_id,run_id,step,candidate_id,cr,ci,model_id,driver,degree,channel,alpha,max_iter,score,pearson01,spearman01,mae01,gradient01,spectral01,autocorrelation01,entropy,anisotropy,quantization_index,compression_ratio,escaped_fraction,runtime_ms,accepted,is_best,seed,timestamp,metrics_json
424,run_1789774700_1967,79,544,0.9829400610557804,-0.005744101678703751,V1_INV_PI,V1,2,0,1.0,200,0.830424,0.8918,0.890894,0.602687,0.644085,0.912881,0.999284,0.0,0.033251,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
425,run_1789774700_1967,80,545,0.9832804985471816,-0.005895538830477864,V1_INV_PI,V1,2,0,1.0,200,0.830401,0.891769,0.890869,0.602684,0.644038,0.912851,0.999283,0.0,0.033328,0.462222,0.001111,1.0,4.6,0,0,,2026-09-19T02:38:49,
426,run_1789774700_1967,80,546,0.9829190828025526,-0.005895538830477864,V1_INV_PI,V1,2,0,1.0,200,0.830425,0.891799,0.890904,0.602687,0.644082,0.91288,0.999284,0.0,0.03325,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
427,run_1789774700_1967,80,547,0.9830997906748671,-0.005714830958163411,V1_INV_PI,V1,2,0,1.0,200,0.830426,0.891802,0.890897,0.602685,0.64409,0.912882,0.999284,0.0,0.033283,0.461111,0.001111,1.0,4.8,0,0,,2026-09-19T02:38:49,
428,run_1789774700_1967,80,548,0.9830997906748671,-0.006076246702792317,V1_INV_PI,V1,2,0,1.0,200,0.830427,0.8918,0.89091,0.602685,0.644084,0.912882,0.999284,0.0,0.03329,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
429,run_1789774700_1967,80,549,0.9832275704367944,-0.005767759068550522,V1_INV_PI,V1,2,0,1.0,200,0.830416,0.891799,0.89091,0.602684,0.644023,0.912877,0.999284,0.0,0.033316,0.461111,0.001111,1.0,4.6,0,0,,2026-09-19T02:38:49,
430,run_1789774700_1967,80,550,0.9832275704367944,-0.006023318592405206,V1_INV_PI,V1,2,0,1.0,200,0.83041,0.891772,0.890854,0.602685,0.644104,0.912857,0.999283,0.0,0.033313,0.462222,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
431,run_1789774700_1967,80,551,0.9829720109129397,-0.005767759068550522,V1_INV_PI,V1,2,0,1.0,200,0.830425,0.8918,0.890896,0.602686,0.644086,0.912881,0.999284,0.0,0.033258,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
432,run_1789774700_1967,80,552,0.9829720109129397,-0.006023318592405206,V1_INV_PI,V1,2,0,1.0,200,0.830426,0.891799,0.890912,0.602686,0.644081,0.912881,0.999284,0.0,0.033263,0.461111,0.001111,1.0,3.6,0,0,,2026-09-19T02:38:49,
433,run_1789774700_1967,80,553,0.9831880807715164,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,4.3,0,1,,2026-09-19T02:38:49,
434,run_1789774700_1967,81,554,0.983395894824678,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830402,0.89177,0.890869,0.602683,0.64404,0.912852,0.999283,0.0,0.033351,0.462222,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
435,run_1789774700_1967,81,555,0.9829802667183548,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830426,0.8918,0.890906,0.602686,0.644084,0.912881,0.999284,0.0,0.033262,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
436,run_1789774700_1967,81,556,0.9831880807715164,-0.00565891482715047,V1_INV_PI,V1,2,0,1.0,200,0.830415,0.891799,0.890901,0.602684,0.644024,0.912877,0.999284,0.0,0.033306,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
437,run_1789774700_1967,81,557,0.9831880807715164,-0.006074542933473711,V1_INV_PI,V1,2,0,1.0,200,0.83041,0.891771,0.890856,0.602685,0.644102,0.912856,0.999283,0.0,0.033306,0.462222,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
438,run_1789774700_1967,81,558,0.9833350274977328,-0.0057197821540956465,V1_INV_PI,V1,2,0,1.0,200,0.8304,0.891771,0.890853,0.602684,0.644042,0.912852,0.999283,0.0,0.033336,0.462222,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
439,run_1789774700_1967,81,559,0.9833350274977328,-0.0060136756065285344,V1_INV_PI,V1,2,0,1.0,200,0.8304,0.891769,0.890861,0.602684,0.644036,0.912852,0.999283,0.0,0.033342,0.462222,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
440,run_1789774700_1967,81,560,0.9830411340453,-0.0057197821540956465,V1_INV_PI,V1,2,0,1.0,200,0.830426,0.891801,0.890897,0.602686,0.644088,0.912881,0.999284,0.0,0.033271,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
441,run_1789774700_1967,81,561,0.9830411340453,-0.0060136756065285344,V1_INV_PI,V1,2,0,1.0,200,0.830427,0.8918,0.890913,0.602686,0.644083,0.912881,0.999284,0.0,0.033277,0.461111,0.001111,1.0,4.1,0,0,,2026-09-19T02:38:49,
442,run_1789774700_1967,81,562,0.9832029094255635,-0.005896846212182311,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890918,0.602684,0.644089,0.912882,0.999284,0.0,0.033307,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
443,run_1789774700_1967,82,563,0.9832919877980972,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830401,0.891769,0.890868,0.602684,0.644039,0.912852,0.999283,0.0,0.03333,0.462222,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
444,run_1789774700_1967,82,564,0.9830841737449356,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891801,0.890912,0.602685,0.644087,0.912882,0.999284,0.0,0.033282,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
445,run_1789774700_1967,82,565,0.9831880807715164,-0.00576282185373128,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891803,0.890904,0.602684,0.644091,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
446,run_1789774700_1967,82,566,0.9831880807715164,-0.005970635906892901,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891802,0.890914,0.602684,0.644088,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
447,run_1789774700_1967,82,567,0.9832615541346247,-0.005793255517203869,V1_INV_PI,V1,2,0,1.0,200,0.8304,0.891769,0.890861,0.602684,0.644039,0.912851,0.999283,0.0,0.033322,0.462222,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
448,run_1789774700_1967,82,568,0.9832615541346247,-0.005940202243420312,V1_INV_PI,V1,2,0,1.0,200,0.830412,0.891773,0.890863,0.602685,0.644106,0.912857,0.999283,0.0,0.033318,0.462222,0.001111,1.0,4.1,0,0,,2026-09-19T02:38:49,
449,run_1789774700_1967,82,569,0.9831146074084082,-0.005793255517203869,V1_INV_PI,V1,2,0,1.0,200,0.830427,0.891802,0.890906,0.602685,0.644089,0.912882,0.999284,0.0,0.033287,0.461111,0.001111,1.0,4.0,0,0,,2026-09-19T02:38:49,
450,run_1789774700_1967,82,570,0.9831146074084082,-0.005940202243420312,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891801,0.890912,0.602685,0.644087,0.912882,0.999284,0.0,0.03329,0.461111,0.001111,1.0,4.5,0,0,,2026-09-19T02:38:49,
451,run_1789774700_1967,82,571,0.9830946043592916,-0.005911413870575927,V1_INV_PI,V1,2,0,1.0,200,0.830427,0.891801,0.890911,0.602685,0.644087,0.912882,0.999284,0.0,0.033286,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
452,run_1789774700_1967,83,572,0.9832400342848069,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830412,0.891773,0.890862,0.602685,0.644107,0.912857,0.999283,0.0,0.033312,0.462222,0.001111,1.0,4.1,0,0,,2026-09-19T02:38:49,
453,run_1789774700_1967,83,573,0.983136127258226,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602685,0.644088,0.912882,0.999284,0.0,0.033293,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
454,run_1789774700_1967,83,574,0.9831880807715164,-0.005814775367021685,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890912,0.602684,0.64409,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
455,run_1789774700_1967,83,575,0.9831880807715164,-0.005918682393602496,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891802,0.890912,0.602684,0.644089,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
456,run_1789774700_1967,83,576,0.9832248174530706,-0.00582999219875798,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.644091,0.912883,0.999284,0.0,0.03331,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
457,run_1789774700_1967,83,577,0.9832248174530706,-0.005903465561866201,V1_INV_PI,V1,2,0,1.0,200,0.830412,0.891773,0.890863,0.602685,0.644106,0.912857,0.999283,0.0,0.03331,0.462222,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
458,run_1789774700_1967,83,578,0.9831513440899623,-0.00582999219875798,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891802,0.890912,0.602685,0.644089,0.912882,0.999284,0.0,0.033295,0.461111,0.001111,1.0,4.3,0,0,,2026-09-19T02:38:49,
459,run_1789774700_1967,83,579,0.9831513440899623,-0.005903465561866201,V1_INV_PI,V1,2,0,1.0,200,0.830428,0.891802,0.890911,0.602685,0.644088,0.912882,0.999284,0.0,0.033297,0.461111,0.001111,1.0,4.6,0,0,,2026-09-19T02:38:49,
460,run_1789774700_1967,83,580,0.9832123493763092,-0.005864222537331706,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033308,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
461,run_1789774700_1967,84,581,0.9832140575281616,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033309,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
462,run_1789774700_1967,84,582,0.9831621040148713,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602685,0.644089,0.912882,0.999284,0.0,0.033298,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
463,run_1789774700_1967,84,583,0.9831880807715164,-0.005840752123666888,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
464,run_1789774700_1967,84,584,0.9831880807715164,-0.005892705636957293,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
465,run_1789774700_1967,84,585,0.9832064491122935,-0.005848360539535035,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033307,0.461111,0.001111,1.0,4.3,0,0,,2026-09-19T02:38:49,
466,run_1789774700_1967,84,586,0.9832064491122935,-0.005885097221089146,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033307,0.461111,0.001111,1.0,4.0,0,0,,2026-09-19T02:38:49,
467,run_1789774700_1967,84,587,0.9831697124307394,-0.005848360539535035,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602685,0.64409,0.912882,0.999284,0.0,0.033299,0.461111,0.001111,1.0,4.4,0,0,,2026-09-19T02:38:49,
468,run_1789774700_1967,84,588,0.9831697124307394,-0.005885097221089146,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602685,0.644089,0.912882,0.999284,0.0,0.0333,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
469,run_1789774700_1967,84,589,0.9831820306949681,-0.005886593497859499,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,4.3,0,0,,2026-09-19T02:38:49,
470,run_1789774700_1967,85,590,0.9832010691498391,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033306,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
471,run_1789774700_1967,85,591,0.9831750923931938,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602685,0.644089,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
472,run_1789774700_1967,85,592,0.9831880807715164,-0.0058537405019894895,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
473,run_1789774700_1967,85,593,0.9831880807715164,-0.005879717258634691,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
474,run_1789774700_1967,85,594,0.983197264941905,-0.005857544709923563,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
475,run_1789774700_1967,85,595,0.983197264941905,-0.005875913050700618,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
476,run_1789774700_1967,85,596,0.9831788966011279,-0.005857544709923563,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
477,run_1789774700_1967,85,597,0.9831788966011279,-0.005875913050700618,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
478,run_1789774700_1967,85,598,0.9831878187709416,-0.005872895509829668,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
479,run_1789774700_1967,86,599,0.9831980807715164,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
480,run_1789774700_1967,86,600,0.9831780807715165,-0.0058667288803120905,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
481,run_1789774700_1967,86,601,0.9831880807715164,-0.005856728880312091,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
482,run_1789774700_1967,86,602,0.9831880807715164,-0.00587672888031209,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
483,run_1789774700_1967,86,603,0.9831951518393283,-0.005859657812500225,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
484,run_1789774700_1967,86,604,0.9831951518393283,-0.005873799948123956,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
485,run_1789774700_1967,86,605,0.9831810097037046,-0.005859657812500225,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
486,run_1789774700_1967,86,606,0.9831810097037046,-0.005873799948123956,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
487,run_1789774700_1967,86,607,0.9831817326215604,-0.0058646337259761795,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,3.7,0,0,,2026-09-19T02:38:49,
488,run_1789774700_1967,87,608,0.983194531626338,-0.005870917027657007,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,4.2,0,0,,2026-09-19T02:38:49,
489,run_1789774700_1967,88,609,0.9831794420813449,-0.0058599547536117595,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
490,run_1789774700_1967,89,610,0.9831843700727858,-0.005871618387258926,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
491,run_1789774700_1967,90,611,0.9831786025760905,-0.005865533745051698,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033301,0.461111,0.001111,1.0,4.2,0,0,,2026-09-19T02:38:49,
492,run_1789774700_1967,91,612,0.9831874359687458,-0.005867661367923484,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,4.0,0,0,,2026-09-19T02:38:49,
493,run_1789774700_1967,92,613,0.9831830138558261,-0.005865156282008618,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,4.2,0,0,,2026-09-19T02:38:49,
494,run_1789774700_1967,93,614,0.9831937363959559,-0.005870866085694853,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.9,0,0,,2026-09-19T02:38:49,
495,run_1789774700_1967,94,615,0.9831912007794766,-0.005862181288530844,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,4.2,0,0,,2026-09-19T02:38:49,
496,run_1789774700_1967,95,616,0.9831964383316656,-0.005857848156725438,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891803,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033305,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
497,run_1789774700_1967,96,617,0.9831871332499548,-0.005873738923509253,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033303,0.461111,0.001111,1.0,3.8,0,0,,2026-09-19T02:38:49,
498,run_1789774700_1967,97,618,0.9831921540823962,-0.005870762450486603,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033304,0.461111,0.001111,1.0,4.5,0,0,,2026-09-19T02:38:49,
499,run_1789774700_1967,98,619,0.983181177113671,-0.005862214127704468,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.64409,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,4.1,0,0,,2026-09-19T02:38:49,
500,run_1789774700_1967,99,620,0.9831803273624721,-0.00586599225968044,V1_INV_PI,V1,2,0,1.0,200,0.830429,0.891802,0.890916,0.602684,0.644089,0.912882,0.999284,0.0,0.033302,0.461111,0.001111,1.0,4.0,0,0,,2026-09-19T02:38:49,
501,run_1789774700_1967,0,621,-0.6799999999999999,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.54979,0.427805,0.585247,0.5189,0.408659,0.439996,0.999454,0.239422,0.018411,0.252222,0.132222,0.747778,4.6,0,0,,2026-09-19T02:38:49,
502,run_1789774700_1967,0,622,-0.72,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.576417,0.450799,0.574313,0.624527,0.44836,0.447543,0.996705,0.394346,0.034423,0.234444,0.412222,0.995556,4.5,0,0,,2026-09-19T02:38:49,
503,run_1789774700_1967,0,623,-0.7,0.29015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.569391,0.444781,0.581449,0.582171,0.449761,0.44356,0.9977,0.406274,0.040053,0.233333,0.436667,0.913333,4.7,0,0,,2026-09-19T02:38:49,
504,run_1789774700_1967,0,624,-0.7,0.25015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.546956,0.425229,0.579639,0.520297,0.403875,0.435031,0.998817,0.254245,0.016744,0.244444,0.152222,0.755556,4.4,0,0,,2026-09-19T02:38:49,
505,run_1789774700_1967,0,625,-0.685857864376269,0.28429213562373096,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.548145,0.424036,0.582887,0.52291,0.408393,0.434306,0.999075,0.255085,0.034529,0.233333,0.132222,0.766667,4.7,0,0,,2026-09-19T02:38:49,
506,run_1789774700_1967,0,626,-0.685857864376269,0.25600786437626905,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.550138,0.430704,0.5849,0.517674,0.40217,0.445514,0.999487,0.234999,0.015599,0.261111,0.118889,0.738889,4.5,0,0,,2026-09-19T02:38:49,
507,run_1789774700_1967,0,627,-0.7141421356237309,0.28429213562373096,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.569009,0.438203,0.575829,0.606938,0.448833,0.43292,0.998532,0.421013,0.012984,0.237778,0.443333,0.983333,4.6,0,0,,2026-09-19T02:38:49,
508,run_1789774700_1967,0,628,-0.7141421356237309,0.25600786437626905,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.570044,0.438984,0.576018,0.617319,0.441392,0.437327,0.996595,0.435775,0.009451,0.232222,0.452222,0.992222,4.4,0,0,,2026-09-19T02:38:49,
509,run_1789774700_1967,0,629,-0.7058703281405063,0.27945983264941193,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.557265,0.429302,0.577243,0.563606,0.434854,0.425628,0.998268,0.365699,0.0049,0.233333,0.387778,0.875556,5.1,0,0,,2026-09-19T02:38:49,
510,run_1789774700_1967,1,630,-0.697,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.561495,0.438901,0.583151,0.551656,0.428267,0.449427,0.999297,0.369123,0.035405,0.234444,0.347778,0.844444,4.6,0,0,,2026-09-19T02:38:49,
511,run_1789774700_1967,1,631,-0.743,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.573536,0.446967,0.571907,0.623599,0.438169,0.448604,0.996348,0.296712,0.034665,0.234444,0.218889,1.0,3.8,0,0,,2026-09-19T02:38:49,
512,run_1789774700_1967,1,632,-0.72,0.29315,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.567529,0.433354,0.574737,0.623239,0.440051,0.42696,0.996281,0.365261,0.031516,0.236667,0.405556,0.997778,3.8,0,0,,2026-09-19T02:38:49,
513,run_1789774700_1967,1,633,-0.72,0.24715,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.565026,0.433865,0.57361,0.60698,0.433096,0.431788,0.99826,0.442078,0.015021,0.233333,0.467778,0.978889,3.9,0,0,,2026-09-19T02:38:49,
514,run_1789774700_1967,1,634,-0.7037365440327094,0.2864134559672906,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.568752,0.445469,0.580913,0.572921,0.451382,0.445791,0.998225,0.380196,0.0132,0.235556,0.394444,0.887778,3.9,0,0,,2026-09-19T02:38:49,
515,run_1789774700_1967,1,635,-0.7037365440327094,0.2538865440327094,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.557193,0.434333,0.579696,0.550261,0.418421,0.443462,0.998893,0.368806,0.01685,0.233333,0.343333,0.842222,4.4,0,0,,2026-09-19T02:38:49,
516,run_1789774700_1967,1,636,-0.7362634559672906,0.2864134559672906,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.57067,0.440088,0.571196,0.624202,0.443343,0.434898,0.997352,0.311762,0.068409,0.235556,0.301111,1.0,3.7,0,0,,2026-09-19T02:38:49,
517,run_1789774700_1967,1,637,-0.7362634559672906,0.2538865440327094,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.572317,0.443621,0.571545,0.625396,0.443709,0.439478,0.995953,0.347876,0.037189,0.233333,0.325556,1.0,3.8,0,0,,2026-09-19T02:38:49,
518,run_1789774700_1967,1,638,-0.703476854462422,0.2883320753566645,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.568454,0.442326,0.580398,0.585935,0.4473,0.441318,0.997534,0.407473,0.017823,0.236667,0.423333,0.924444,4.0,0,0,,2026-09-19T02:38:49,
519,run_1789774700_1967,2,639,-0.7085,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.56634,0.437521,0.577063,0.597699,0.442445,0.431693,0.997495,0.437856,0.002816,0.233333,0.487778,0.961111,4.4,0,0,,2026-09-19T02:38:49,
520,run_1789774700_1967,2,640,-0.7314999999999999,0.27015,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.574194,0.44717,0.5733,0.62498,0.443639,0.445899,0.994859,0.344243,0.030361,0.235556,0.285556,1.0,5.1,0,0,,2026-09-19T02:38:49,
521,run_1789774700_1967,2,641,-0.72,0.28165,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.570013,0.440931,0.573803,0.618025,0.448663,0.428971,0.99574,0.402475,0.034212,0.236667,0.407778,0.993333,4.4,0,0,,2026-09-19T02:38:49,
522,run_1789774700_1967,2,642,-0.72,0.25865,V4_PRIME_RESIDUAL,V4,2,0,1.0,200,0.569576,0.435799,0.574895,0.622918,0.446142,0.430993,0.995894,0.403146,0.035294,0.232222,0.416667,1.0,4.7,0,0,,2026-09-19T02:38:49,
